text,id_str
"You can't build a reputation on what you're doing to do."  Great quote by Henry Ford.,199937379539226625
Still a buyer's market. Home prices are dropping mortgages are low. Now is the time to take advantage for your gain. http://t.co/WwyMRksQ,199594554243031041
We must keep the pressure on @BarackObama's administration to make sure Chen comes to the US. It would be a tragedy to abandon him in China.,199590671529676802
No wonder Afghanistan is a mess! @BarackObama is releasing high level insurgents in exchange for pledges of peace. http://t.co/clTDHlZ8,199589875425611776
I had a great time doing press interviews with @LisaLampanelli and @Teresa_Giudice earlier today- http://t.co/SMt5i3Jp,199587574757601281
Our economy is at a standstill. Some are even predicting a possible double dip. We need to elect @MittRomney in November.,199581510397997056
The election result in France is very disappointing. The Europeans have to embrace austerity in order for their economy to fully recover.,199573450485006336
Glad to hear Mariano Rivera is going to make a comeback in 2013. He is a true sportsman and a great competitor. http://t.co/Uw7Pe5OQ,199568198939590656
The 9/11 trials at Gitmo over the weekend were a disaster. Can you imagine how much worse it would be if @BarackObama tried them in NYC?,199565291917803521
Watch ET tonight to find out what my beautiful wife will be wearing at the Met Gala!  http://t.co/AK7DjjmS,199563165179187200
My @foxandfriends interview discussing the 9/11 Trials at Gitmo @MittRomney the job numbers and @CelebApprentice http://t.co/rYX1QAaB,199560464500396032
"Much as it pays to emphasize the positive there are times when the only choice is confrontation." #TheArtofTheDeal,199523969026633728
"Ultimately Trump Tower became much more than just another good deal. I work in it I live in it and I have a (cont) http://t.co/JXUofag8,199523362236669953
Tomorrow is #TrumpTuesday on @squawkboxCNBC 7:30 AM don't miss it!,199521475785523201
Looks like my work here is done bringing a close to the first ever #NBC #SweepsTweet. Keep watching @ApprenticeNBC every Sunday 9/8c.,199332582129799169
Firing @lisalampanelli may have come as a surprise. She’s a strong player. But there are no losers at this late point. #sweepstweet,199332301463748609
#CelebrityApprentice Listening to the advice from @johnrich and @marleematlin adds another insight into the Final 4. #sweepstweet,199329010474426368
#sweepstweet @3nVMusic I very much rely on my own ‘take’ of the situation and people involved. My instincts (cont) http://t.co/KjrV13fV,199328290970939392
#SweepsTweet @clayaiken might get some use out of the Chi Touch digital hairdryer. Not the same for @arsenioofficial.,199327199097126914
Remember the huge amount of money raised by @JohnRich and company… #sweepstweet,199326663471931392
I have a feeling the emphasis by @johnrich and @marleematlin will be on the charities and the money raised. (cont) http://t.co/L7NuAMWi,199326567204270081
#CelebrityApprentice It’s good to have Jack back too with @marleematlin. He’s become a star. #sweepstweet,199326055306231810
#sweepstweet @johnrich and @marleematlin were on #CelebrityApprentice—and they’re back!,199324337839423489
#sweepstweet Teresa seems to underestimate the power of observance—that of the client as well as her team- but she’s a wonderful person,199323568134291456
#CelebrityApprentice Boardrooms—can anything be more intense? #sweepstweet,199322476180815873
#sweepstweet @teresa_giudice definitely fell under @lisalampanelli's negotiation skills—an important business tool.,199320646528942080
#sweepstweet @lisalampanelli wins $100000 for her charity and that’s a nice gift.,199319127872118784
#sweepstweet @DonaldJTrumpJr and @EricTrump have the eyes and ears for total surveillance- I wonder where they got that from?,199318653303398404
#CelebrityApprentice @arsenioofficial “trying to be invisible”?  No way that’s going to happen. #sweepstweet,199317812416745474
Product placement is a definite prerequisite. #sweepstweet,199315892885139456
How will the client react? They’ve got both Elle Magazine and Chi to please. #sweepstweet,199315571484004352
Aubrey has a lot of self confidence—but will it be warranted? #sweepstweet,199315251701878784
I’m not sure about @teresa_giudice as Project Manager. @lisalampanelli can be formidable. But let’s see what happens #sweepstweet,199314889532112896
Good move by Aubrey to be the red-headed model they didn’t have. #sweepstweet,199313280295116801
It’s clear to me that @teresa_giudice needs some lessons in negotiation #sweepstweet,199308960845668353
Could be a fight over red-heads with @lisalampanelli—this could be good. #sweepstweet,199307168862838784
I will be live tweeting during tonight's #CelebrityApprentice 9 PM ET @NBC,199297443588882432
This Sunday's @CelebApprentice will shock you! Big Development...Be sure to tune in on @NBC this Sunday at 9PM EST!,198512165831983105
In the 1920's people were worried about global cooling--it never happened. Now it's global warming. Give me a break!,198505724689649664
According to @BarackObama the War on Terror is over  http://t.co/7SRYZNQ1but global warming is a national (cont) http://t.co/icVj8CTJ,198505316290281474
With today's struggling job numbers it is clear that there is one choice this November. @MittRomney can turn the economy around.,198503329557516288
Welcome to the @BarackObama recovery--the labor force participation rate is at a NEW 30 year low of 64.3%  http://t.co/7SRYZNQ1,198501839157739521
The new unemployment numbers are terrible. 522000 more people are out of the labor force to 88419000.  http://t.co/7SRYZNQ1,198501177741152258
Mariano Rivera Yankee pitcher is the greatest ever. Get well fast.,198498197616869377
Derek Jeter is playing phenomenal baseball. He is a total winner--and also a great guy. @DerekJeter,198497691926409216
I'll be on @foxandfriends on Monday at 7:30 AM...,198448069900111873
Photo from yesterday's USGA announcement that Trump National Golf Club Bedminster will host the 2017 U.S. Women's Open- http://t.co/8YLpnNvy,198447335343259650
Fracking will lead to American energy independence. With price of natural gas continuing to drop we can be at a tremendous advantage.,198131842593984515
Congratulations to the @thenyrangers on taking a 2-1 lead over the @washcaps. Great game last night!,198126307501027328
We will never cut spending until we actually work off of a budget. The Democrats haven't passed one in over 3 years. What a joke.,198120128079085569
Now @BarackObama is praising China's "cooperation" in negotiations over Chen Guangcheng http://t.co/1BZtYueX This is a sad episode for us.,198116073126641664
The rolling average of jobless claims is the highest in 5 months http://t.co/5RjNvrxO ObamaCare continues to slow growth and cost jobs.,198081981966319617
"The economy will come back but it will not be the same economy. The old economy of the Industrial Age is (cont) http://t.co/8Fv3cJT2,198048954712195072
WRONG!@BarackObama capitulated to China by releasing Chen Guangcheng out of the US Embassy http://t.co/UjH2fKV0  China really has our number,197771334934216704
Snowboarder/Skateboarder @Shaun_White stopped by to visit this week....http://t.co/1dxKg2kc,197769080843939840
When will @BarackObama release his college and law school transcripts?http://t.co/Mzg1l6qo,197768463769538561
My friend Ronald Kessler explains in @washingtonpost that Secret Service problems are much bigger than prostitutes http://t.co/uuUXXPtn,197761529314160640
Orders for U.S. factory goods in March record biggest decline in 3 years http://t.co/YtC2mTRE China is eroding the US manufacturing sector.,197754030318034944
The new Dark Knight Rises Trailer is great  http://t.co/C1ZY0tP2 The movie filmed scenes in Trump Tower last October.,197744990997331968
Editorial by @DonaldJTrumpJr in the "DailyCaller: "Defending Innovation in America" http://t.co/kaaA4m05,197725724822609921
My interview with @NYDNGatecrasher discussing @BarackObama's #WHCD and my endorsement of @MittRomney http://t.co/Le6O3n4b,197723930247696384
"China's leadership is sneaky and underhanded they significantly underreport their actual defense budget and (cont) http://t.co/XyzZFCP0,197697954184830976
"Here's the deal: when your secretary of defense tells you that your proposed cuts will erode America's military (cont) http://t.co/SmgUDVmG,197689808959700992
America's debt crisis is our country's greatest challenge. Spending must be curbed for our long term fiscal future.,197401260192829440
Bad move-@BarackObama released $147M in aid to the Palestinians http://t.co/ZGf87eCQ That money is going to Hamas.,197398394472382464
The EPA official who wants to crucify gas companies resigned http://t.co/7V5KiE1c  Good- but his attitude is endemic in the EPA,197391737650561024
@rupertmurdoch is a superb businessman and a world class CEO.He has built a tremendous empire and is certainly "fit" to run his corporation.,197382460303097856
My @SquawkCNBC interview discussing @BarackObama's #WHCD my Scotland property &amp; @BarackObama using Bin Laden's death http://t.co/KPzXEn9E,197379141358718977
My @foxandfriends interview discussing @BarackObama's #WHCD lowering tax rates Republic of Georgia &amp; (cont) http://t.co/02GXcV9D,197374607177678849
"The innocent bystanders of American poverty are kids. Yet two-thirds of childhood poverty in America is (cont) http://t.co/hGSyF1yi,197352231174017025
"Our Founding fathers got it. They understood that nothing good in life--religious freedom economic freedom (cont) http://t.co/tTKxpAnc,197349216643846144
Here’s a great video of the official launch of my new fragrance #Success @Macys Herald Square http://t.co/BP0IPDxq,197049583338127360
Guess which POTUS has held more fundraisers than the previous 5 combined? http://t.co/X2Zd05DP @BarackObama is (cont) http://t.co/ER9gG6qJ,197043693478363138
The Federal Government is teaching citizens 'Financial Literacy' while it is running $16T in debt http://t.co/8R0Q3Dv7 Only in America!,197035365461262336
Chinese spies stole our F-35 Joint Strike Fighter design http://t.co/eLizmW37 We should offset the cost from our Chinese debt,197029124357885953
